,Weekly Decay,Daily Decay,Key,Feature Set,MSE Nov,MA Nov,MA (Tier) Nov,MSE Dec,MA Dec,MA (Tier) Dec,Eval MSE,Eval MA,Eval MA (Tier)
53,0.7071067811865476,0,54,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Excess Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00015725374924541806,0.5857142857142856,0.5809523809523809,0.00021026271295234244,0.695852534562212,0.6543778801843319,0.00018419273080139603,0.6416861826697892,0.6182669789227166
0,0,0.7071067811865476,1,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Pressure_7_Adj100k_1dayago']",0.0002550086540689704,0.5238095238095238,0.5428571428571428,0.0004974078796579094,0.488479262672811,0.5069124423963134,0.0003781951457617099,0.505854800936768,0.5245901639344263
1,0,0.7071067811865476,2,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Diff Pressure_7_Adj100k_1dayago']",0.00017982420355809083,0.6904761904761906,0.6238095238095239,0.0008153434940649518,0.5668202764976958,0.5253456221198156,0.0005027930233238726,0.6276346604215458,0.5737704918032787
2,0,0.7071067811865476,3,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Excess Pressure_7_Adj100k_1dayago']",0.00015646831954499235,0.7047619047619048,0.6857142857142856,0.0005078604208403206,0.6359447004608294,0.43778801843317966,0.000335044633318028,0.6697892271662764,0.5597189695550351
3,0,0.7071067811865476,4,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago']",0.0001523079948149215,0.6857142857142857,0.6619047619047619,0.0003933678132317679,0.5898617511520737,0.5207373271889401,0.00027481380417430245,0.6370023419203747,0.5901639344262295
4,0,0.7071067811865476,5,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Pressure_7_Adj100k_1dayago']",0.00014618802642481788,0.7095238095238096,0.7000000000000001,0.00044217042649720683,0.5622119815668203,0.511520737327189,0.0002966053117075074,0.6346604215456676,0.6042154566744732
5,0,0.7071067811865476,6,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Diff Pressure_7_Adj100k_1dayago']",0.00016503096482188884,0.7095238095238094,0.6428571428571429,0.0005153102841265062,0.5622119815668203,0.511520737327189,0.00034304176643571083,0.6346604215456675,0.576112412177986
6,0,0.7071067811865476,7,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Excess Pressure_7_Adj100k_1dayago']",0.00012909225758471766,0.7523809523809525,0.7238095238095238,0.0004430506915577481,0.5944700460829493,0.5069124423963133,0.00028864490435789706,0.6721311475409836,0.6135831381733021
7,0,0.7071067811865476,8,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago']",0.00011925522875359477,0.7523809523809524,0.7,0.0003144594964448938,0.5898617511520737,0.5391705069124424,0.00021845739758032053,0.6697892271662763,0.6182669789227166
8,0,0.7071067811865476,9,"['Positivity_Rate_7_1dayago', 'Pressure_7_Adj100k_1dayago']",0.00012696935368481117,0.6904761904761905,0.6761904761904762,0.0004171074162345021,0.5898617511520737,0.5299539170506912,0.0002744165658002279,0.639344262295082,0.6018735362997658
9,0,0.7071067811865476,10,"['Positivity_Rate_7_1dayago', 'Diff Pressure_7_Adj100k_1dayago']",0.00014910161919008992,0.7523809523809524,0.7,0.0004147438450043665,0.6129032258064516,0.5668202764976958,0.0002841001273907878,0.6814988290398126,0.6323185011709601
10,0,0.7071067811865476,11,"['Positivity_Rate_7_1dayago', 'Excess Pressure_7_Adj100k_1dayago']",9.737386996290477e-05,0.7666666666666667,0.719047619047619,0.0003916546010693592,0.6267281105990783,0.5345622119815668,0.0002469263726563488,0.6955503512880562,0.6252927400468384
11,0,0.7071067811865476,12,['Positivity_Rate_7_1dayago'],9.786706196878968e-05,0.7857142857142857,0.7238095238095238,0.00022297981579009592,0.640552995391705,0.5898617511520738,0.00016144895325502729,0.7119437939110069,0.6557377049180327
12,0,0.7071067811865476,13,"['Positivity_Rate_7_1dayago', 'Pressure_7_Adj100k_1dayago', 'Internal_Movement_7_Adj100k_1dayago']",0.00015734680700260208,0.6857142857142858,0.6571428571428573,0.0005543962185278456,0.5391705069124424,0.4884792626728111,0.00035912601613838157,0.611241217798595,0.5714285714285715
13,0,0.7071067811865476,14,"['Positivity_Rate_7_1dayago', 'Diff Pressure_7_Adj100k_1dayago', 'Diff Internal_Movement_7_Adj100k_1dayago']",0.00018145956030525613,0.6857142857142857,0.619047619047619,0.0005007530761367767,0.5253456221198156,0.576036866359447,0.00034372347818684856,0.6042154566744732,0.5971896955503512
14,0,0.7071067811865476,15,"['Positivity_Rate_7_1dayago', 'Excess Pressure_7_Adj100k_1dayago', 'Excess Internal_Movement_7_Adj100k_1dayago']",0.00023366558933030288,0.719047619047619,0.6619047619047619,0.0004222747471563079,0.5898617511520737,0.511520737327189,0.00032951614494679726,0.6533957845433256,0.585480093676815
15,0,0.7071067811865476,16,"['Positivity_Rate_7_1dayago', 'Diff Internal_Movement_7_Adj100k_1dayago']",0.00012106203844500846,0.7714285714285714,0.719047619047619,0.00037713890823925454,0.5576036866359447,0.6405529953917052,0.00025119946407814995,0.6627634660421546,0.6791569086651055
16,0,0.7071067811865476,17,"['Positivity_Rate_7_1dayago', 'Excess Internal_Movement_7_Adj100k_1dayago']",0.0001222326831051642,0.7238095238095238,0.6952380952380953,0.00028438720351830744,0.6451612903225806,0.5806451612903226,0.00020463907872495833,0.6838407494145199,0.6370023419203747
17,0,0.7071067811865476,18,"['Positivity_Rate_7_1dayago', 'Diff Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.0001476798333593378,0.6333333333333334,0.6571428571428571,0.0004102674268955008,0.6175115207373272,0.6728110599078342,0.0002811259874514862,0.6252927400468384,0.6651053864168619
18,0,0.7071067811865476,19,"['Positivity_Rate_7_1dayago', 'Excess Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00015682324929465949,0.6380952380952382,0.6523809523809524,0.00043946778632344524,0.663594470046083,0.640552995391705,0.0003004622763092883,0.6510538641686184,0.6463700234192038
19,0,0.7071067811865476,20,"['Positivity_Rate_7_1dayago', 'Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00016823008923828962,0.6523809523809524,0.6666666666666667,0.00043491153702716147,0.543778801843318,0.5483870967741935,0.0003037567266391917,0.5971896955503513,0.6065573770491803
20,0,0.7071067811865476,21,"['Positivity_Rate_7_1dayago', 'Diff Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00016882083343719285,0.6619047619047619,0.6761904761904762,0.0004991509066651924,0.6036866359447004,0.6543778801843319,0.00033669349360224176,0.6323185011709601,0.6651053864168619
21,0,0.7071067811865476,22,"['Positivity_Rate_7_1dayago', 'Excess Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00013606981548664216,0.6666666666666667,0.680952380952381,0.00039717835595173243,0.6866359447004609,0.6497695852534563,0.00026876431965742575,0.6768149882903982,0.6651053864168619
22,0,0.7071067811865476,23,"['Pressure_7_Adj100k_1dayago', 'Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.0002485547496765264,0.6333333333333334,0.6285714285714284,0.0006150463322984374,0.5345622119815668,0.4792626728110599,0.0004348045703532353,0.5831381733021078,0.5526932084309133
23,0,0.7071067811865476,24,"['Pressure_7_Adj100k_1dayago', 'Internal_Movement_7_Adj100k_1dayago']",0.00014302843795794702,0.7142857142857143,0.6666666666666666,0.000539694797019285,0.5483870967741936,0.45622119815668205,0.00034461298108747943,0.629976580796253,0.5597189695550352
24,0,0.7071067811865476,25,"['Positivity_Rate_7_1dayago', 'Diff Internal_Movement_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00012902280002338875,0.738095238095238,0.6857142857142858,0.0009998567782359992,0.5253456221198156,0.6221198156682027,0.0005715777725576663,0.629976580796253,0.6533957845433256
25,0,0.7071067811865476,26,"['Positivity_Rate_7_1dayago', 'Excess Internal_Movement_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00011549809938750449,0.6904761904761905,0.6571428571428573,0.0012028967516896413,0.6267281105990783,0.6175115207373272,0.0006681105292459674,0.65807962529274,0.6370023419203747
26,0,0.7071067811865476,27,"['Positivity_Rate_7_1dayago', 'Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00013316911505281494,0.7142857142857143,0.6571428571428573,0.0007582565354155641,0.5023041474654377,0.5576036866359447,0.00045083649261421204,0.6065573770491803,0.6065573770491804
27,0,0.7071067811865476,28,"['Positivity_Rate_7_1dayago', 'Diff Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00015245643735509645,0.738095238095238,0.6571428571428571,0.0009436116452603527,0.5576036866359446,0.6451612903225806,0.0005545189200610464,0.6463700234192038,0.6510538641686183
28,0,0.7071067811865476,29,"['Positivity_Rate_7_1dayago', 'Excess Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00010613554170009866,0.7285714285714285,0.6619047619047619,0.0009310272231997862,0.6267281105990784,0.5898617511520737,0.0005253427896753497,0.6768149882903982,0.6252927400468383
29,0,0.7071067811865476,30,"['Pressure_7_Adj100k_1dayago', 'Internal_Movement_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.0001682721217670671,0.7238095238095238,0.6380952380952382,0.0007457832821927419,0.5345622119815668,0.48847926267281105,0.00046176140001618054,0.6276346604215458,0.5620608899297425
30,0,0.7071067811865476,31,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Diff Internal_Movement_7_Adj100k_1dayago']",0.00014153202072566452,0.7714285714285714,0.7142857142857143,0.000432671498060654,0.5391705069124424,0.5806451612903226,0.0002894881485516428,0.6533957845433255,0.6463700234192038
31,0,0.7071067811865476,32,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Excess Internal_Movement_7_Adj100k_1dayago']",0.00015324662419155126,0.7047619047619048,0.6952380952380953,0.0003321195367591203,0.6036866359447004,0.5806451612903226,0.00024414925188982403,0.6533957845433256,0.6370023419203747
32,0,0.7071067811865476,33,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Diff Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00016996806670268363,0.6714285714285715,0.6619047619047619,0.00042729212016864355,0.5898617511520737,0.6313364055299538,0.0003007393069886633,0.629976580796253,0.6463700234192038
33,0,0.7071067811865476,34,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Excess Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.0002490023390449263,0.6142857142857142,0.6428571428571429,0.000310434534583642,0.6497695852534563,0.6082949308755758,0.00028022197940066705,0.6323185011709601,0.6252927400468383
34,0,0.7071067811865476,35,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.0002214243005749923,0.5380952380952382,0.5952380952380951,0.0004331803000436981,0.5852534562211982,0.5806451612903226,0.0003290380052230231,0.5620608899297425,0.5878220140515222
35,0,0.7071067811865476,36,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Diff Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.0001745465546987612,0.6523809523809524,0.6523809523809524,0.000708972977257329,0.6129032258064517,0.6589861751152073,0.00044614031042524647,0.6323185011709602,0.6557377049180327
36,0,0.7071067811865476,37,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Excess Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00020874492579025513,0.6523809523809525,0.6666666666666667,0.0003590270540099135,0.6589861751152074,0.6451612903225807,0.00028511781062319627,0.6557377049180328,0.6557377049180328
37,0,0.7071067811865476,38,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Diff Internal_Movement_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00015394253669237832,0.7238095238095238,0.6571428571428571,0.0011850318914071272,0.5668202764976958,0.5944700460829493,0.0006779387661375785,0.6440281030444964,0.6252927400468383
38,0,0.7071067811865476,39,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Excess Internal_Movement_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.0001859159927295209,0.6619047619047619,0.6714285714285715,0.0011029953325675157,0.6359447004608294,0.5622119815668202,0.0006519727064176822,0.648711943793911,0.6159250585480094
39,0,0.7071067811865476,40,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.000187582497256352,0.6571428571428571,0.6190476190476192,0.0006896283324604394,0.5622119815668202,0.5806451612903226,0.0004427205446551505,0.6088992974238875,0.5995316159250587
40,0,0.7071067811865476,41,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Diff Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.0001691610567547594,0.7047619047619048,0.6428571428571429,0.0007559305181807311,0.576036866359447,0.6036866359447004,0.0004673553732171385,0.639344262295082,0.6229508196721312
41,0,0.7071067811865476,42,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Excess Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00018618286427082492,0.7142857142857142,0.6523809523809524,0.0008512642663790705,0.6036866359447004,0.5253456221198156,0.0005241750522274743,0.65807962529274,0.5878220140515223
42,0,0.7071067811865476,43,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Diff Internal_Movement_7_Adj100k_1dayago']",0.00016877870723600467,0.7095238095238096,0.6619047619047619,0.0005401440572495194,0.5529953917050692,0.4884792626728111,0.0003575053605215613,0.629976580796253,0.5737704918032787
43,0,0.7071067811865476,44,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Excess Internal_Movement_7_Adj100k_1dayago']",0.0001782798564501048,0.661904761904762,0.6857142857142857,0.00043117956360236114,0.5714285714285714,0.488479262672811,0.0003068026584455138,0.6159250585480094,0.585480093676815
44,0,0.7071067811865476,45,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Diff Internal_Movement_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00024233811921500328,0.6142857142857144,0.5904761904761905,0.0005403191586773918,0.5944700460829493,0.5529953917050692,0.00039377110648277454,0.6042154566744732,0.5714285714285715
46,0,0.7071067811865476,47,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00034857217932775535,0.4666666666666666,0.5523809523809524,0.0006075825328226555,0.5207373271889402,0.4654377880184332,0.0004802003917595899,0.4941451990632319,0.5081967213114754
47,0,0.7071067811865476,48,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Diff Pressure_7_Adj100k_1dayago', 'New_Tests_7_Adj100k_1dayago']",0.00025166141691816517,0.6095238095238095,0.5904761904761904,0.0012382654583292345,0.5483870967741935,0.5529953917050692,0.0007530503559959216,0.5784543325526932,0.5714285714285715
49,0,0.7071067811865476,50,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Diff Internal_Movement_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00014911212070493405,0.6714285714285714,0.6904761904761904,0.001049509481207416,0.5253456221198157,0.5253456221198156,0.000606691107189802,0.5971896955503513,0.6065573770491803
50,0,0.7071067811865476,51,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Excess Internal_Movement_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.0001941760709052749,0.6000000000000002,0.6523809523809524,0.0010285683951219825,0.608294930875576,0.5161290322580644,0.0006182115143596672,0.6042154566744732,0.5831381733021077
51,0,0.7071067811865476,52,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00028882979820756975,0.5285714285714287,0.5047619047619049,0.0009173986381458188,0.48387096774193544,0.4976958525345622,0.0006082664217827456,0.5058548009367683,0.5011709601873537
52,0,0.7071067811865476,53,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Diff Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.00017711776192022585,0.6428571428571429,0.6333333333333332,0.001341700686859058,0.5299539170506912,0.5023041474654378,0.0007689549860694685,0.585480093676815,0.5667447306791569
53,0,0.7071067811865476,54,"['Positivity_Rate_7_1dayago', 'Positivity_Rate_7_2dayago', 'Positivity_Rate_7_3dayago', 'Positivity_Rate_7_4dayago', 'Positivity_Rate_7_5dayago', 'Positivity_Rate_7_6dayago', 'Excess Pressure_7_Adj100k_1dayago', 'New_Cases_7_Adj100k_1dayago']",0.0001951503331199234,0.6333333333333334,0.661904761904762,0.0009271883423586283,0.5944700460829493,0.5161290322580644,0.0005671696492904127,0.6135831381733021,0.5878220140515223
